Layer,Name,GEOID,Longitude,Latitude,CDCOVC_2020,CDCOVCR_2020,CHADXHP_2020,CHADXHPR_2020,CDCOVD_2020,CDCOVDR_2020,geometry,index_right,the_geom,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,COMMAREA,COMMAREA_N,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
Zip code,60602,60602,-87.629148,41.883073,71,6200.9,58.25,503.4,0,0.0,POINT (-87.629148 41.883073),96,"MULTIPOLYGON (((-87.63581300003786 41.88737800001477, -87.63544499995751 41.8874249999631, -87.63477000002463 41.887514000015365, -87.63434099996863 41.88751300001651, -87.63397099995963 41.887512999965026, -87.6336759999831 41.887512000011846, -87.63279299998989 41.887510999986006, -87.63249899997817 41.8875110000227, -87.63220300001987 41.88750999999304, -87.63131800003477 41.88751000001485, -87.63102300001381 41.88750999996974, -87.63072500004269 41.88750900002085, -87.62983399999914 41.887507999986134, -87.62953700003918 41.88750799999381, -87.6292299999793 41.88750700000709, -87.6283100000319 41.88750600002968, -87.62800399996037 41.887506000023706, -87.62800299997137 41.88748699997231, -87.62799699996035 41.887384000014194, -87.62799700004445 41.88737300000559, -87.62799500003979 41.88727499998835, -87.62799300001794 41.88712299999109, -87.62799199998334 41.88706399997155, -87.62798799997482 41.88701999999348, -87.62797900003218 41.886898999970164, -87.62797299998515 41.886831999964954, -87.62796800001797 41.886779000008595, -87.62796200002948 41.88669799998861, -87.62795500001228 41.88642000001283, -87.62795300000056 41.88630100002627, -87.627950000033 41.886190000009236, -87.62794200002561 41.885858999983206, -87.62794200001167 41.885831000021184, -87.62793999996228 41.885768000015666, -87.62794000000933 41.885748999994945, -87.6279389999956 41.885698999971275, -87.62793700002416 41.885624000019824, -87.62792800001101 41.8852480000078, -87.62792599997228 41.88512399999068, -87.62792299999343 41.88499699999939, -87.6279140000324 41.88461700000966, -87.62791100001215 41.884491000008126, -87.62790699998229 41.88437899998569, -87.62789600002195 41.88404300001103, -87.62789300002069 41.88393200001809, -87.62788800002484 41.8837889999715, -87.62787400001133 41.88335999998362, -87.62786999996625 41.88321800002926, -87.62786600004456 41.88309400003158, -87.62785600002613 41.88272500003136, -87.62785300002221 41.88260199999262, -87.62784699998085 41.88248899999289, -87.62783299997156 41.882165000018006, -87.62783000003168 41.88215200002075, -87.62780600000295 41.88204200002542, -87.62776500001928 41.88185299999288, -87.62776299995518 41.88178500000117, -87.62775799999683 41.881563000027896, -87.62772999998892 41.88100299996801, -87.627721999985 41.88083400002035, -87.62772700000369 41.88074299996576, -87.6277330000003 41.88065100001428, -87.62773199998225 41.88061299996913, -87.62772599998567 41.88022299998056, -87.6277240000105 41.88009399998072, -87.627720999978 41.87996700001209, -87.62771199996102 41.87958800002533, -87.6277099999683 41.87946200001767, -87.62770700000586 41.87933699997118, -87.62769800001176 41.878964000024844, -87.62769500000536 41.878839999969415, -87.62769399997808 41.87877999999874, -87.62769099998815 41.87870699998899, -87.62767999998684 41.87830799999915, -87.6276770000046 41.87817599997886, -87.62767099999046 41.87792600003171, -87.62766499997122 41.87762200000738, -87.62765599996779 41.87717899997434, -87.62765299995739 41.87696299998334, -87.62765199999295 41.87692999999553, -87.62765099998657 41.87689399999942, -87.62764499995846 41.876670999999355, -87.62762400004351 41.875896000014805, -87.6276180000309 41.87563800001331, -87.62756299996501 41.87545199998949, -87.62756199998151 41.875427000015314, -87.62754900003925 41.874769999974866, -87.62754499998957 41.874551999983375, -87.6275439999702 41.874515999971685, -87.62754100000818 41.874408000004365, -87.6275410000092 41.87437299996615, -87.62766600003577 41.87436899999272, -87.62766799996837 41.87455300001231, -87.62777300000265 41.87455299998236, -87.62796800001395 41.874554999991396, -87.62816500002921 41.874551999997344, -87.6284250000361 41.87454799998837, -87.62845700002948 41.87454699997981, -87.6286859999577 41.874544999971896, -87.62879000000112 41.87454300000515, -87.6291050000055 41.87453899996674, -87.62921000001981 41.87453899999475, -87.62930099999834 41.87453799999298, -87.6295769999832 41.87453400003011, -87.62966900000278 41.87453399996791, -87.6298699999979 41.87453100001496, -87.62989599997472 41.87453099997116, -87.63012400002403 41.87452800002367, -87.63039999997817 41.87452500000639, -87.63047299999577 41.874523999972205, -87.63067499999396 41.87452199999958, -87.63087800003997 41.874518000019485, -87.63094199996345 41.87451800000405, -87.631209999999 41.874514000013356, -87.63145200003422 41.87451000000481, -87.63148899999292 41.87450900000299, -87.63169299995668 41.87450500002759, -87.63175599996796 41.874503999963835, -87.63178200003885 41.87450299997063, -87.63204899996714 41.87449800000451, -87.63213900002712 41.8744970000174, -87.63223400002666 41.87449500001974, -87.63252200000406 41.87449299996866, -87.63261899999841 41.87449299999466, -87.63282000001671 41.8744900000231, -87.63283800002586 41.874489999979694, -87.63305600003562 41.87448799996992, -87.63312200003458 41.87448800002695, -87.6333760000217 41.874483999973386, -87.6334260000078 41.87448300002717, -87.63362899998863 41.874480999991604, -87.63381400004305 41.874479000002715, -87.63392000001845 41.874480999968654, -87.63431700001938 41.87448899999316, -87.6347030000155 41.87446500002605, -87.63479299995939 41.874463000012945, -87.63508499998727 41.87446000002316, -87.63515799995729 41.87445900002872, -87.63537800004352 41.874456000014, -87.63545199996291 41.87445600001296, -87.63556800000453 41.87445400000631, -87.63565799995554 41.874453000004515, -87.6356970000129 41.87445200002621, -87.63586600003198 41.87444999997329, -87.63591799996631 41.87444899997389, -87.6360350000402 41.87444800001462, -87.6361199999875 41.874732999988, -87.63617100003412 41.87490299997412, -87.63661999995762 41.87545799999943, -87.63670399999576 41.87556200001326, -87.63676000002799 41.8756309999637, -87.63680799997033 41.87568999997642, -87.6368560000005 41.87574899996915, -87.63697600002375 41.875880000016856, -87.63714800003649 41.87606799996844, -87.63730000000369 41.876554999999065, -87.63737699999488 41.876799000017854, -87.63745500001411 41.87705100002059, -87.63747799997694 41.87712399997904, -87.6374870000287 41.877530000002764, -87.63760099997621 41.8778210000094, -87.6376979999939 41.87806799998245, -87.63774800003044 41.87819700001319, -87.63784199995683 41.878434999973216, -87.63788399999716 41.87859199999599, -87.6379209999969 41.87872699998975, -87.63795299999866 41.8788479999813, -87.6380520000139 41.87921300001311, -87.63808500001647 41.87933499997795, -87.63815099999566 41.87958300001876, -87.63818499998423 41.8797069999685, -87.63823300004383 41.88034700001912, -87.6382530000206 41.88060400001485, -87.63827200003426 41.88086199998328, -87.63828099999238 41.880980999966866, -87.63825699998588 41.88163899996548, -87.63824799998699 41.88189800001186, -87.63823700002368 41.882156000013175, -87.6382320000033 41.88227999997258, -87.63818100002551 41.8829309999891, -87.63816100002394 41.88318999999985, -87.63814099996006 41.88344599998971, -87.63813000002725 41.88359399999757, -87.63800300003423 41.88420500002334, -87.6379510000024 41.8844569999791, -87.63789799995577 41.88470700001539, -87.63786399999977 41.884873999977046, -87.6378279999583 41.885471000017525, -87.63782699999962 41.88550499997715, -87.63777799998785 41.885722000011874, -87.63786500003073 41.88612700001508, -87.63786800004502 41.886142000022026, -87.63806500000746 41.886547000006324, -87.63759300004486 41.886657000031825, -87.63674399997251 41.88685699999795, -87.63623599998097 41.887140999965965, -87.63581300003786 41.88737800001477)))",17,31,839100,17031839100,8391.0,Census Tract 8391,32,32,17,Illinois,IL,17031,Cook,17031839100,"Census Tract 8391, Cook County, Illinois",0.425395986642,7916,887,4918,463,4194,524,721,254,212,138,1208,344,360,143,294,123,190,120,145,93,388,199,13,27,111,94,3845,625,4723,477,48,74,120,71,2125,450,1436,315,11.1,3.7,3.6,2.3,28.8,7.4,6.0,2.3,4.0,1.7,2.4,1.6,1.8,1.2,5.3,2.4,0.3,0.6,1.4,1.2,48.6,5.7,96.0,3.5,1.0,1.5,2.9,1.7,50.7,6.9,18.1,3.4,0.2883,0.3165,0.6009,0.3654,0.3587,1.9298,0.3584,0.0086,0.0058,0.0897,0.035,0.5296,0.6687,0.0175,0.6641,0.6641,0.6641,0.9942,0.7088,0.692,0.9788,0.9748,4.3486,0.9982,7.6112,0.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,401231,355,1130,744,236,811,292,2107,488,10,21,0,17,155,104,18,28,5.5,0.7,9.4,2.8,10.2,3.2,26.6,4.9,0.1,0.3,0.0,0.4,2.0,1.4,0.2,0.4
Zip code,60604,60604,-87.628461,41.878095,78,9477.5,58.25,503.4,0,0.0,POINT (-87.628461 41.878095),96,"MULTIPOLYGON (((-87.63581300003786 41.88737800001477, -87.63544499995751 41.8874249999631, -87.63477000002463 41.887514000015365, -87.63434099996863 41.88751300001651, -87.63397099995963 41.887512999965026, -87.6336759999831 41.887512000011846, -87.63279299998989 41.887510999986006, -87.63249899997817 41.8875110000227, -87.63220300001987 41.88750999999304, -87.63131800003477 41.88751000001485, -87.63102300001381 41.88750999996974, -87.63072500004269 41.88750900002085, -87.62983399999914 41.887507999986134, -87.62953700003918 41.88750799999381, -87.6292299999793 41.88750700000709, -87.6283100000319 41.88750600002968, -87.62800399996037 41.887506000023706, -87.62800299997137 41.88748699997231, -87.62799699996035 41.887384000014194, -87.62799700004445 41.88737300000559, -87.62799500003979 41.88727499998835, -87.62799300001794 41.88712299999109, -87.62799199998334 41.88706399997155, -87.62798799997482 41.88701999999348, -87.62797900003218 41.886898999970164, -87.62797299998515 41.886831999964954, -87.62796800001797 41.886779000008595, -87.62796200002948 41.88669799998861, -87.62795500001228 41.88642000001283, -87.62795300000056 41.88630100002627, -87.627950000033 41.886190000009236, -87.62794200002561 41.885858999983206, -87.62794200001167 41.885831000021184, -87.62793999996228 41.885768000015666, -87.62794000000933 41.885748999994945, -87.6279389999956 41.885698999971275, -87.62793700002416 41.885624000019824, -87.62792800001101 41.8852480000078, -87.62792599997228 41.88512399999068, -87.62792299999343 41.88499699999939, -87.6279140000324 41.88461700000966, -87.62791100001215 41.884491000008126, -87.62790699998229 41.88437899998569, -87.62789600002195 41.88404300001103, -87.62789300002069 41.88393200001809, -87.62788800002484 41.8837889999715, -87.62787400001133 41.88335999998362, -87.62786999996625 41.88321800002926, -87.62786600004456 41.88309400003158, -87.62785600002613 41.88272500003136, -87.62785300002221 41.88260199999262, -87.62784699998085 41.88248899999289, -87.62783299997156 41.882165000018006, -87.62783000003168 41.88215200002075, -87.62780600000295 41.88204200002542, -87.62776500001928 41.88185299999288, -87.62776299995518 41.88178500000117, -87.62775799999683 41.881563000027896, -87.62772999998892 41.88100299996801, -87.627721999985 41.88083400002035, -87.62772700000369 41.88074299996576, -87.6277330000003 41.88065100001428, -87.62773199998225 41.88061299996913, -87.62772599998567 41.88022299998056, -87.6277240000105 41.88009399998072, -87.627720999978 41.87996700001209, -87.62771199996102 41.87958800002533, -87.6277099999683 41.87946200001767, -87.62770700000586 41.87933699997118, -87.62769800001176 41.878964000024844, -87.62769500000536 41.878839999969415, -87.62769399997808 41.87877999999874, -87.62769099998815 41.87870699998899, -87.62767999998684 41.87830799999915, -87.6276770000046 41.87817599997886, -87.62767099999046 41.87792600003171, -87.62766499997122 41.87762200000738, -87.62765599996779 41.87717899997434, -87.62765299995739 41.87696299998334, -87.62765199999295 41.87692999999553, -87.62765099998657 41.87689399999942, -87.62764499995846 41.876670999999355, -87.62762400004351 41.875896000014805, -87.6276180000309 41.87563800001331, -87.62756299996501 41.87545199998949, -87.62756199998151 41.875427000015314, -87.62754900003925 41.874769999974866, -87.62754499998957 41.874551999983375, -87.6275439999702 41.874515999971685, -87.62754100000818 41.874408000004365, -87.6275410000092 41.87437299996615, -87.62766600003577 41.87436899999272, -87.62766799996837 41.87455300001231, -87.62777300000265 41.87455299998236, -87.62796800001395 41.874554999991396, -87.62816500002921 41.874551999997344, -87.6284250000361 41.87454799998837, -87.62845700002948 41.87454699997981, -87.6286859999577 41.874544999971896, -87.62879000000112 41.87454300000515, -87.6291050000055 41.87453899996674, -87.62921000001981 41.87453899999475, -87.62930099999834 41.87453799999298, -87.6295769999832 41.87453400003011, -87.62966900000278 41.87453399996791, -87.6298699999979 41.87453100001496, -87.62989599997472 41.87453099997116, -87.63012400002403 41.87452800002367, -87.63039999997817 41.87452500000639, -87.63047299999577 41.874523999972205, -87.63067499999396 41.87452199999958, -87.63087800003997 41.874518000019485, -87.63094199996345 41.87451800000405, -87.631209999999 41.874514000013356, -87.63145200003422 41.87451000000481, -87.63148899999292 41.87450900000299, -87.63169299995668 41.87450500002759, -87.63175599996796 41.874503999963835, -87.63178200003885 41.87450299997063, -87.63204899996714 41.87449800000451, -87.63213900002712 41.8744970000174, -87.63223400002666 41.87449500001974, -87.63252200000406 41.87449299996866, -87.63261899999841 41.87449299999466, -87.63282000001671 41.8744900000231, -87.63283800002586 41.874489999979694, -87.63305600003562 41.87448799996992, -87.63312200003458 41.87448800002695, -87.6333760000217 41.874483999973386, -87.6334260000078 41.87448300002717, -87.63362899998863 41.874480999991604, -87.63381400004305 41.874479000002715, -87.63392000001845 41.874480999968654, -87.63431700001938 41.87448899999316, -87.6347030000155 41.87446500002605, -87.63479299995939 41.874463000012945, -87.63508499998727 41.87446000002316, -87.63515799995729 41.87445900002872, -87.63537800004352 41.874456000014, -87.63545199996291 41.87445600001296, -87.63556800000453 41.87445400000631, -87.63565799995554 41.874453000004515, -87.6356970000129 41.87445200002621, -87.63586600003198 41.87444999997329, -87.63591799996631 41.87444899997389, -87.6360350000402 41.87444800001462, -87.6361199999875 41.874732999988, -87.63617100003412 41.87490299997412, -87.63661999995762 41.87545799999943, -87.63670399999576 41.87556200001326, -87.63676000002799 41.8756309999637, -87.63680799997033 41.87568999997642, -87.6368560000005 41.87574899996915, -87.63697600002375 41.875880000016856, -87.63714800003649 41.87606799996844, -87.63730000000369 41.876554999999065, -87.63737699999488 41.876799000017854, -87.63745500001411 41.87705100002059, -87.63747799997694 41.87712399997904, -87.6374870000287 41.877530000002764, -87.63760099997621 41.8778210000094, -87.6376979999939 41.87806799998245, -87.63774800003044 41.87819700001319, -87.63784199995683 41.878434999973216, -87.63788399999716 41.87859199999599, -87.6379209999969 41.87872699998975, -87.63795299999866 41.8788479999813, -87.6380520000139 41.87921300001311, -87.63808500001647 41.87933499997795, -87.63815099999566 41.87958300001876, -87.63818499998423 41.8797069999685, -87.63823300004383 41.88034700001912, -87.6382530000206 41.88060400001485, -87.63827200003426 41.88086199998328, -87.63828099999238 41.880980999966866, -87.63825699998588 41.88163899996548, -87.63824799998699 41.88189800001186, -87.63823700002368 41.882156000013175, -87.6382320000033 41.88227999997258, -87.63818100002551 41.8829309999891, -87.63816100002394 41.88318999999985, -87.63814099996006 41.88344599998971, -87.63813000002725 41.88359399999757, -87.63800300003423 41.88420500002334, -87.6379510000024 41.8844569999791, -87.63789799995577 41.88470700001539, -87.63786399999977 41.884873999977046, -87.6378279999583 41.885471000017525, -87.63782699999962 41.88550499997715, -87.63777799998785 41.885722000011874, -87.63786500003073 41.88612700001508, -87.63786800004502 41.886142000022026, -87.63806500000746 41.886547000006324, -87.63759300004486 41.886657000031825, -87.63674399997251 41.88685699999795, -87.63623599998097 41.887140999965965, -87.63581300003786 41.88737800001477)))",17,31,839100,17031839100,8391.0,Census Tract 8391,32,32,17,Illinois,IL,17031,Cook,17031839100,"Census Tract 8391, Cook County, Illinois",0.425395986642,7916,887,4918,463,4194,524,721,254,212,138,1208,344,360,143,294,123,190,120,145,93,388,199,13,27,111,94,3845,625,4723,477,48,74,120,71,2125,450,1436,315,11.1,3.7,3.6,2.3,28.8,7.4,6.0,2.3,4.0,1.7,2.4,1.6,1.8,1.2,5.3,2.4,0.3,0.6,1.4,1.2,48.6,5.7,96.0,3.5,1.0,1.5,2.9,1.7,50.7,6.9,18.1,3.4,0.2883,0.3165,0.6009,0.3654,0.3587,1.9298,0.3584,0.0086,0.0058,0.0897,0.035,0.5296,0.6687,0.0175,0.6641,0.6641,0.6641,0.9942,0.7088,0.692,0.9788,0.9748,4.3486,0.9982,7.6112,0.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,401231,355,1130,744,236,811,292,2107,488,10,21,0,17,155,104,18,28,5.5,0.7,9.4,2.8,10.2,3.2,26.6,4.9,0.1,0.3,0.0,0.4,2.0,1.4,0.2,0.4
Zip code,60606,60606,-87.637353,41.88206,221,6723.5,39.0,1186.5,0,0.0,POINT (-87.637353 41.88206),96,"MULTIPOLYGON (((-87.63581300003786 41.88737800001477, -87.63544499995751 41.8874249999631, -87.63477000002463 41.887514000015365, -87.63434099996863 41.88751300001651, -87.63397099995963 41.887512999965026, -87.6336759999831 41.887512000011846, -87.63279299998989 41.887510999986006, -87.63249899997817 41.8875110000227, -87.63220300001987 41.88750999999304, -87.63131800003477 41.88751000001485, -87.63102300001381 41.88750999996974, -87.63072500004269 41.88750900002085, -87.62983399999914 41.887507999986134, -87.62953700003918 41.88750799999381, -87.6292299999793 41.88750700000709, -87.6283100000319 41.88750600002968, -87.62800399996037 41.887506000023706, -87.62800299997137 41.88748699997231, -87.62799699996035 41.887384000014194, -87.62799700004445 41.88737300000559, -87.62799500003979 41.88727499998835, -87.62799300001794 41.88712299999109, -87.62799199998334 41.88706399997155, -87.62798799997482 41.88701999999348, -87.62797900003218 41.886898999970164, -87.62797299998515 41.886831999964954, -87.62796800001797 41.886779000008595, -87.62796200002948 41.88669799998861, -87.62795500001228 41.88642000001283, -87.62795300000056 41.88630100002627, -87.627950000033 41.886190000009236, -87.62794200002561 41.885858999983206, -87.62794200001167 41.885831000021184, -87.62793999996228 41.885768000015666, -87.62794000000933 41.885748999994945, -87.6279389999956 41.885698999971275, -87.62793700002416 41.885624000019824, -87.62792800001101 41.8852480000078, -87.62792599997228 41.88512399999068, -87.62792299999343 41.88499699999939, -87.6279140000324 41.88461700000966, -87.62791100001215 41.884491000008126, -87.62790699998229 41.88437899998569, -87.62789600002195 41.88404300001103, -87.62789300002069 41.88393200001809, -87.62788800002484 41.8837889999715, -87.62787400001133 41.88335999998362, -87.62786999996625 41.88321800002926, -87.62786600004456 41.88309400003158, -87.62785600002613 41.88272500003136, -87.62785300002221 41.88260199999262, -87.62784699998085 41.88248899999289, -87.62783299997156 41.882165000018006, -87.62783000003168 41.88215200002075, -87.62780600000295 41.88204200002542, -87.62776500001928 41.88185299999288, -87.62776299995518 41.88178500000117, -87.62775799999683 41.881563000027896, -87.62772999998892 41.88100299996801, -87.627721999985 41.88083400002035, -87.62772700000369 41.88074299996576, -87.6277330000003 41.88065100001428, -87.62773199998225 41.88061299996913, -87.62772599998567 41.88022299998056, -87.6277240000105 41.88009399998072, -87.627720999978 41.87996700001209, -87.62771199996102 41.87958800002533, -87.6277099999683 41.87946200001767, -87.62770700000586 41.87933699997118, -87.62769800001176 41.878964000024844, -87.62769500000536 41.878839999969415, -87.62769399997808 41.87877999999874, -87.62769099998815 41.87870699998899, -87.62767999998684 41.87830799999915, -87.6276770000046 41.87817599997886, -87.62767099999046 41.87792600003171, -87.62766499997122 41.87762200000738, -87.62765599996779 41.87717899997434, -87.62765299995739 41.87696299998334, -87.62765199999295 41.87692999999553, -87.62765099998657 41.87689399999942, -87.62764499995846 41.876670999999355, -87.62762400004351 41.875896000014805, -87.6276180000309 41.87563800001331, -87.62756299996501 41.87545199998949, -87.62756199998151 41.875427000015314, -87.62754900003925 41.874769999974866, -87.62754499998957 41.874551999983375, -87.6275439999702 41.874515999971685, -87.62754100000818 41.874408000004365, -87.6275410000092 41.87437299996615, -87.62766600003577 41.87436899999272, -87.62766799996837 41.87455300001231, -87.62777300000265 41.87455299998236, -87.62796800001395 41.874554999991396, -87.62816500002921 41.874551999997344, -87.6284250000361 41.87454799998837, -87.62845700002948 41.87454699997981, -87.6286859999577 41.874544999971896, -87.62879000000112 41.87454300000515, -87.6291050000055 41.87453899996674, -87.62921000001981 41.87453899999475, -87.62930099999834 41.87453799999298, -87.6295769999832 41.87453400003011, -87.62966900000278 41.87453399996791, -87.6298699999979 41.87453100001496, -87.62989599997472 41.87453099997116, -87.63012400002403 41.87452800002367, -87.63039999997817 41.87452500000639, -87.63047299999577 41.874523999972205, -87.63067499999396 41.87452199999958, -87.63087800003997 41.874518000019485, -87.63094199996345 41.87451800000405, -87.631209999999 41.874514000013356, -87.63145200003422 41.87451000000481, -87.63148899999292 41.87450900000299, -87.63169299995668 41.87450500002759, -87.63175599996796 41.874503999963835, -87.63178200003885 41.87450299997063, -87.63204899996714 41.87449800000451, -87.63213900002712 41.8744970000174, -87.63223400002666 41.87449500001974, -87.63252200000406 41.87449299996866, -87.63261899999841 41.87449299999466, -87.63282000001671 41.8744900000231, -87.63283800002586 41.874489999979694, -87.63305600003562 41.87448799996992, -87.63312200003458 41.87448800002695, -87.6333760000217 41.874483999973386, -87.6334260000078 41.87448300002717, -87.63362899998863 41.874480999991604, -87.63381400004305 41.874479000002715, -87.63392000001845 41.874480999968654, -87.63431700001938 41.87448899999316, -87.6347030000155 41.87446500002605, -87.63479299995939 41.874463000012945, -87.63508499998727 41.87446000002316, -87.63515799995729 41.87445900002872, -87.63537800004352 41.874456000014, -87.63545199996291 41.87445600001296, -87.63556800000453 41.87445400000631, -87.63565799995554 41.874453000004515, -87.6356970000129 41.87445200002621, -87.63586600003198 41.87444999997329, -87.63591799996631 41.87444899997389, -87.6360350000402 41.87444800001462, -87.6361199999875 41.874732999988, -87.63617100003412 41.87490299997412, -87.63661999995762 41.87545799999943, -87.63670399999576 41.87556200001326, -87.63676000002799 41.8756309999637, -87.63680799997033 41.87568999997642, -87.6368560000005 41.87574899996915, -87.63697600002375 41.875880000016856, -87.63714800003649 41.87606799996844, -87.63730000000369 41.876554999999065, -87.63737699999488 41.876799000017854, -87.63745500001411 41.87705100002059, -87.63747799997694 41.87712399997904, -87.6374870000287 41.877530000002764, -87.63760099997621 41.8778210000094, -87.6376979999939 41.87806799998245, -87.63774800003044 41.87819700001319, -87.63784199995683 41.878434999973216, -87.63788399999716 41.87859199999599, -87.6379209999969 41.87872699998975, -87.63795299999866 41.8788479999813, -87.6380520000139 41.87921300001311, -87.63808500001647 41.87933499997795, -87.63815099999566 41.87958300001876, -87.63818499998423 41.8797069999685, -87.63823300004383 41.88034700001912, -87.6382530000206 41.88060400001485, -87.63827200003426 41.88086199998328, -87.63828099999238 41.880980999966866, -87.63825699998588 41.88163899996548, -87.63824799998699 41.88189800001186, -87.63823700002368 41.882156000013175, -87.6382320000033 41.88227999997258, -87.63818100002551 41.8829309999891, -87.63816100002394 41.88318999999985, -87.63814099996006 41.88344599998971, -87.63813000002725 41.88359399999757, -87.63800300003423 41.88420500002334, -87.6379510000024 41.8844569999791, -87.63789799995577 41.88470700001539, -87.63786399999977 41.884873999977046, -87.6378279999583 41.885471000017525, -87.63782699999962 41.88550499997715, -87.63777799998785 41.885722000011874, -87.63786500003073 41.88612700001508, -87.63786800004502 41.886142000022026, -87.63806500000746 41.886547000006324, -87.63759300004486 41.886657000031825, -87.63674399997251 41.88685699999795, -87.63623599998097 41.887140999965965, -87.63581300003786 41.88737800001477)))",17,31,839100,17031839100,8391.0,Census Tract 8391,32,32,17,Illinois,IL,17031,Cook,17031839100,"Census Tract 8391, Cook County, Illinois",0.425395986642,7916,887,4918,463,4194,524,721,254,212,138,1208,344,360,143,294,123,190,120,145,93,388,199,13,27,111,94,3845,625,4723,477,48,74,120,71,2125,450,1436,315,11.1,3.7,3.6,2.3,28.8,7.4,6.0,2.3,4.0,1.7,2.4,1.6,1.8,1.2,5.3,2.4,0.3,0.6,1.4,1.2,48.6,5.7,96.0,3.5,1.0,1.5,2.9,1.7,50.7,6.9,18.1,3.4,0.2883,0.3165,0.6009,0.3654,0.3587,1.9298,0.3584,0.0086,0.0058,0.0897,0.035,0.5296,0.6687,0.0175,0.6641,0.6641,0.6641,0.9942,0.7088,0.692,0.9788,0.9748,4.3486,0.9982,7.6112,0.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,401231,355,1130,744,236,811,292,2107,488,10,21,0,17,155,104,18,28,5.5,0.7,9.4,2.8,10.2,3.2,26.6,4.9,0.1,0.3,0.0,0.4,2.0,1.4,0.2,0.4
